ADC,Timestamp
319,65535
319,65535
319,65535
319,65535
320,65535
319,65535
319,65535
320,65535
318,65535
318,65535
318,65535
317,65535
317,65535
319,65535
318,65535
316,65535
316,65535
315,65535
314,65535
314,65535
313,65535
313,65535
313,65535
312,65535
312,65535
313,65535
312,65535
312,65535
313,65535
312,65535
313,65535
312,65535
313,65535
313,65535
313,65535
312,65535
313,65535
314,65535
315,65535
314,65535
315,65535
315,65535
316,65535
317,65535
316,65535
318,65535
319,65535
320,65535
320,65535
321,65535
322,65535
322,65535
321,65535
321,65535
320,65535
320,65535
320,65535
319,65535
319,65535
318,65535
318,65535
320,65535
319,65535
320,65535
320,65535
320,65535
321,65535
321,65535
322,65535
322,65535
322,65535
321,65535
321,65535
320,65535
321,65535
319,65535
318,65535
318,65535
317,65535
318,65535
316,65535
316,65535
316,65535
317,65535
317,65535
317,65535
316,65535
316,65535
316,65535
315,65535
314,65535
314,65535
314,65535
315,65535
316,65535
316,65535
316,65535
316,65535
316,65535
317,65535
316,65535
316,65535
317,65535
317,65535
317,65535
318,65535
317,65535
318,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
318,65535
318,65535
318,65535
317,65535
319,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
316,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
319,65535
319,65535
318,65535
320,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
320,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
320,65535
320,65535
320,65535
321,65535
321,65535
322,65535
324,65535
324,65535
324,65535
326,65535
326,65535
325,65535
325,65535
326,65535
325,65535
326,65535
325,65535
324,65535
324,65535
324,65535
324,65535
324,65535
324,65535
324,65535
323,65535
323,65535
323,65535
323,65535
321,65535
321,65535
322,65535
323,65535
321,65535
321,65535
321,65535
320,65535
320,65535
320,65535
320,65535
319,65535
320,65535
319,65535
318,65535
319,65535
318,65535
318,65535
317,65535
317,65535
316,65535
316,65535
315,65535
315,65535
315,65535
315,65535
316,65535
316,65535
314,65535
315,65535
314,65535
315,65535
316,65535
317,65535
317,65535
318,65535
319,65535
321,65535
321,65535
321,65535
323,65535
322,65535
322,65535
323,65535
323,65535
321,65535
321,65535
319,65535
319,65535
320,65535
320,65535
318,65535
318,65535
319,65535
319,65535
319,65535
320,65535
321,65535
322,65535
322,65535
322,65535
323,65535
323,65535
323,65535
322,65535
323,65535
321,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
319,65535
321,65535
319,65535
320,65535
322,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
320,65535
321,65535
321,65535
321,65535
320,65535
320,65535
321,65535
319,65535
320,65535
319,65535
319,65535
319,65535
320,65535
319,65535
319,65535
319,65535
319,65535
318,65535
318,65535
317,65535
317,65535
318,65535
318,65535
317,65535
317,65535
316,65535
317,65535
316,65535
315,65535
317,65535
315,65535
313,65535
315,65535
314,65535
313,65535
313,65535
314,65535
314,65535
313,65535
313,65535
313,65535
312,65535
312,65535
312,65535
311,65535
312,65535
311,65535
311,65535
313,65535
313,65535
312,65535
314,65535
316,65535
314,65535
315,65535
316,65535
317,65535
318,65535
315,65535
317,65535
318,65535
317,65535
318,65535
319,65535
318,65535
319,65535
319,65535
321,65535
322,65535
321,65535
322,65535
323,65535
323,65535
324,65535
324,65535
325,65535
323,65535
323,65535
324,65535
322,65535
320,65535
321,65535
320,65535
320,65535
322,65535
319,65535
319,65535
321,65535
319,65535
319,65535
320,65535
319,65535
319,65535
318,65535
319,65535
318,65535
320,65535
319,65535
319,65535
317,65535
317,65535
317,65535
317,65535
316,65535
316,65535
316,65535
316,65535
316,65535
317,65535
315,65535
315,65535
317,65535
316,65535
315,65535
314,65535
316,65535
318,65535
317,65535
318,65535
319,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
320,65535
319,65535
319,65535
318,65535
318,65535
316,65535
318,65535
316,65535
315,65535
316,65535
317,65535
316,65535
316,65535
317,65535
317,65535
316,65535
317,65535
315,65535
317,65535
317,65535
320,65535
320,65535
318,65535
320,65535
321,65535
320,65535
319,65535
319,65535
320,65535
320,65535
323,65535
321,65535
321,65535
322,65535
321,65535
321,65535
322,65535
321,65535
321,65535
322,65535
323,65535
323,65535
322,65535
323,65535
322,65535
322,65535
323,65535
323,65535
323,65535
323,65535
324,65535
323,65535
323,65535
322,65535
323,65535
322,65535
323,65535
322,65535
321,65535
321,65535
320,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
319,65535
319,65535
318,65535
318,65535
318,65535
319,65535
318,65535
320,65535
319,65535
317,65535
318,65535
318,65535
316,65535
317,65535
316,65535
315,65535
315,65535
316,65535
317,65535
316,65535
316,65535
317,65535
318,65535
319,65535
319,65535
318,65535
319,65535
320,65535
319,65535
319,65535
319,65535
318,65535
318,65535
319,65535
317,65535
319,65535
318,65535
320,65535
319,65535
319,65535
319,65535
320,65535
321,65535
320,65535
321,65535
321,65535
321,65535
322,65535
321,65535
321,65535
320,65535
321,65535
320,65535
320,65535
320,65535
320,65535
319,65535
320,65535
320,65535
320,65535
319,65535
321,65535
320,65535
319,65535
319,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
321,65535
322,65535
321,65535
321,65535
321,65535
321,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
322,65535
320,65535
320,65535
319,65535
319,65535
320,65535
319,65535
320,65535
319,65535
320,65535
319,65535
320,65535
319,65535
318,65535
318,65535
318,65535
318,65535
319,65535
317,65535
318,65535
318,65535
318,65535
318,65535
318,65535
319,65535
317,65535
316,65535
316,65535
314,65535
314,65535
313,65535
312,65535
312,65535
312,65535
312,65535
313,65535
314,65535
314,65535
315,65535
315,65535
316,65535
316,65535
317,65535
317,65535
316,65535
317,65535
318,65535
319,65535
319,65535
317,65535
317,65535
317,65535
317,65535
316,65535
316,65535
317,65535
317,65535
317,65535
319,65535
319,65535
319,65535
320,65535
321,65535
321,65535
321,65535
321,65535
321,65535
320,65535
319,65535
319,65535
319,65535
318,65535
317,65535
316,65535
316,65535
315,65535
316,65535
317,65535
316,65535
317,65535
319,65535
318,65535
319,65535
320,65535
321,65535
321,65535
320,65535
320,65535
320,65535
319,65535
319,65535
318,65535
321,65535
322,65535
321,65535
329,65535
329,65535
293,65535
299,65535
415,65535
297,65535
342,65535
451,65535
0,65535
524,10621
467,65535
313,65535
443,65535
438,65535
339,65535
451,65535
231,65535
307,65535
417,65535
102,65535
215,65535
322,65535
333,65535
338,65535
238,65535
258,65535
275,65535
387,65535
311,65535
285,65535
381,65535
313,65535
265,65535
343,65535
292,65535
323,65535
306,65535
312,65535
293,65535
322,65535
304,65535
295,65535
318,65535
313,65535
300,65535
325,65535
308,65535
326,65535
308,65535
317,65535
313,65535
318,65535
313,65535
310,65535
320,65535
323,65535
325,65535
318,65535
328,65535
322,65535
325,65535
319,65535
320,65535
321,65535
324,65535
322,65535
318,65535
325,65535
324,65535
330,65535
323,65535
327,65535
328,65535
331,65535
327,65535
326,65535
323,65535
324,65535
320,65535
327,65535
325,65535
321,65535
324,65535
331,65535
319,65535
327,65535
331,65535
324,65535
325,65535
322,65535
332,65535
328,65535
316,65535
316,65535
329,65535
323,65535
325,65535
322,65535
322,65535
317,65535
320,65535
312,65535
311,65535
316,65535
320,65535
314,65535
315,65535
312,65535
313,65535
315,65535
316,65535
317,65535
319,65535
318,65535
318,65535
316,65535
315,65535
314,65535
318,65535
314,65535
319,65535
315,65535
316,65535
317,65535
319,65535
316,65535
320,65535
318,65535
319,65535
319,65535
319,65535
320,65535
318,65535
319,65535
320,65535
319,65535
318,65535
316,65535
316,65535
318,65535
317,65535
319,65535
316,65535
317,65535
319,65535
318,65535
320,65535
319,65535
320,65535
322,65535
322,65535
319,65535
319,65535
320,65535
319,65535
319,65535
319,65535
317,65535
318,65535
318,65535
317,65535
316,65535
318,65535
320,65535
320,65535
321,65535
320,65535
322,65535
325,65535
325,65535
326,65535
324,65535
324,65535
324,65535
323,65535
322,65535
322,65535
321,65535
323,65535
322,65535
321,65535
320,65535
320,65535
321,65535
320,65535
320,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
319,65535
320,65535
318,65535
319,65535
317,65535
316,65535
317,65535
316,65535
314,65535
314,65535
314,65535
315,65535
314,65535
313,65535
314,65535
314,65535
314,65535
313,65535
313,65535
313,65535
313,65535
312,65535
312,65535
313,65535
312,65535
312,65535
314,65535
313,65535
312,65535
313,65535
314,65535
314,65535
315,65535
316,65535
316,65535
317,65535
318,65535
319,65535
319,65535
319,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
319,65535
320,65535
320,65535
320,65535
322,65535
320,65535
320,65535
321,65535
321,65535
322,65535
322,65535
322,65535
322,65535
323,65535
322,65535
322,65535
321,65535
321,65535
320,65535
322,65535
320,65535
321,65535
321,65535
321,65535
322,65535
324,65535
322,65535
322,65535
324,65535
321,65535
322,65535
321,65535
322,65535
322,65535
323,65535
323,65535
324,65535
324,65535
324,65535
326,65535
325,65535
325,65535
325,65535
325,65535
324,65535
325,65535
324,65535
324,65535
325,65535
326,65535
323,65535
323,65535
324,65535
322,65535
322,65535
320,65535
319,65535
319,65535
318,65535
318,65535
317,65535
316,65535
316,65535
316,65535
317,65535
315,65535
316,65535
316,65535
316,65535
316,65535
315,65535
315,65535
316,65535
317,65535
315,65535
317,65535
316,65535
315,65535
314,65535
315,65535
317,65535
315,65535
316,65535
316,65535
318,65535
318,65535
319,65535
318,65535
320,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
321,65535
322,65535
322,65535
324,65535
323,65535
322,65535
322,65535
323,65535
322,65535
321,65535
323,65535
322,65535
323,65535
322,65535
321,65535
322,65535
322,65535
322,65535
321,65535
321,65535
322,65535
322,65535
322,65535
321,65535
321,65535
321,65535
319,65535
321,65535
321,65535
320,65535
319,65535
320,65535
319,65535
318,65535
319,65535
320,65535
318,65535
320,65535
319,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
320,65535
320,65535
322,65535
321,65535
320,65535
320,65535
320,65535
319,65535
320,65535
319,65535
319,65535
320,65535
321,65535
320,65535
319,65535
319,65535
318,65535
317,65535
317,65535
317,65535
317,65535
316,65535
316,65535
316,65535
317,65535
315,65535
316,65535
316,65535
315,65535
315,65535
315,65535
314,65535
314,65535
312,65535
313,65535
312,65535
313,65535
313,65535
312,65535
313,65535
314,65535
314,65535
315,65535
315,65535
316,65535
317,65535
318,65535
320,65535
321,65535
322,65535
323,65535
324,65535
324,65535
326,65535
325,65535
324,65535
324,65535
323,65535
322,65535
324,65535
322,65535
323,65535
322,65535
323,65535
323,65535
325,65535
323,65535
325,65535
325,65535
325,65535
325,65535
326,65535
326,65535
325,65535
326,65535
325,65535
322,65535
323,65535
322,65535
321,65535
320,65535
320,65535
319,65535
320,65535
320,65535
320,65535
320,65535
321,65535
320,65535
320,65535
321,65535
321,65535
320,65535
320,65535
321,65535
320,65535
321,65535
319,65535
322,65535
320,65535
321,65535
322,65535
321,65535
321,65535
321,65535
323,65535
321,65535
322,65535
321,65535
323,65535
323,65535
323,65535
322,65535
322,65535
324,65535
323,65535
324,65535
323,65535
324,65535
323,65535
323,65535
323,65535
324,65535
323,65535
324,65535
325,65535
323,65535
322,65535
321,65535
321,65535
319,65535
319,65535
317,65535
317,65535
316,65535
317,65535
316,65535
315,65535
316,65535
314,65535
315,65535
313,65535
314,65535
314,65535
314,65535
313,65535
313,65535
313,65535
312,65535
313,65535
313,65535
312,65535
312,65535
313,65535
314,65535
314,65535
315,65535
315,65535
315,65535
317,65535
317,65535
319,65535
320,65535
322,65535
322,65535
323,65535
324,65535
323,65535
324,65535
326,65535
327,65535
325,65535
327,65535
329,65535
320,65535
328,65535
325,65535
319,65535
326,65535
338,65535
331,65535
333,65535
334,65535
322,65535
330,65535
331,65535
334,65535
317,65535
320,65535
324,65535
323,65535
317,65535
322,65535
320,65535
323,65535
322,65535
324,65535
320,65535
319,65535
319,65535
315,65535
314,65535
314,65535
318,65535
317,65535
319,65535
317,65535
315,65535
316,65535
315,65535
313,65535
313,65535
314,65535
314,65535
313,65535
314,65535
315,65535
314,65535
316,65535
316,65535
318,65535
317,65535
316,65535
318,65535
318,65535
320,65535
320,65535
320,65535
321,65535
320,65535
321,65535
320,65535
320,65535
321,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
320,65535
319,65535
319,65535
320,65535
320,65535
318,65535
318,65535
318,65535
318,65535
316,65535
316,65535
315,65535
315,65535
315,65535
313,65535
313,65535
313,65535
316,65535
316,65535
317,65535
316,65535
317,65535
318,65535
319,65535
319,65535
320,65535
321,65535
321,65535
324,65535
322,65535
321,65535
321,65535
322,65535
321,65535
321,65535
322,65535
322,65535
321,65535
323,65535
323,65535
323,65535
323,65535
322,65535
323,65535
323,65535
322,65535
322,65535
322,65535
321,65535
320,65535
321,65535
321,65535
321,65535
320,65535
319,65535
318,65535
319,65535
318,65535
318,65535
318,65535
317,65535
317,65535
318,65535
316,65535
316,65535
316,65535
315,65535
315,65535
313,65535
312,65535
312,65535
312,65535
312,65535
311,65535
312,65535
311,65535
312,65535
312,65535
311,65535
311,65535
312,65535
313,65535
313,65535
312,65535
313,65535
313,65535
314,65535
315,65535
316,65535
317,65535
319,65535
320,65535
321,65535
321,65535
321,65535
320,65535
321,65535
321,65535
322,65535
322,65535
323,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
322,65535
323,65535
322,65535
323,65535
323,65535
323,65535
323,65535
322,65535
322,65535
321,65535
321,65535
320,65535
319,65535
319,65535
319,65535
319,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
321,65535
320,65535
319,65535
320,65535
319,65535
319,65535
319,65535
318,65535
318,65535
319,65535
318,65535
319,65535
320,65535
321,65535
323,65535
323,65535
322,65535
323,65535
323,65535
324,65535
322,65535
322,65535
322,65535
321,65535
320,65535
320,65535
319,65535
318,65535
319,65535
319,65535
319,65535
319,65535
321,65535
322,65535
323,65535
323,65535
323,65535
322,65535
324,65535
324,65535
324,65535
322,65535
322,65535
322,65535
321,65535
320,65535
321,65535
322,65535
322,65535
322,65535
323,65535
323,65535
324,65535
324,65535
324,65535
325,65535
325,65535
325,65535
324,65535
324,65535
324,65535
325,65535
325,65535
324,65535
323,65535
322,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
322,65535
322,65535
323,65535
324,65535
324,65535
323,65535
323,65535
322,65535
322,65535
322,65535
322,65535
322,65535
322,65535
322,65535
324,65535
323,65535
323,65535
323,65535
322,65535
323,65535
323,65535
323,65535
322,65535
322,65535
321,65535
321,65535
321,65535
320,65535
319,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
322,65535
321,65535
322,65535
323,65535
322,65535
323,65535
321,65535
320,65535
321,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
318,65535
318,65535
317,65535
318,65535
316,65535
317,65535
317,65535
318,65535
316,65535
316,65535
314,65535
314,65535
314,65535
315,65535
315,65535
314,65535
316,65535
317,65535
317,65535
319,65535
319,65535
320,65535
319,65535
320,65535
320,65535
319,65535
320,65535
320,65535
319,65535
320,65535
321,65535
321,65535
321,65535
322,65535
321,65535
321,65535
320,65535
320,65535
321,65535
319,65535
321,65535
320,65535
319,65535
319,65535
318,65535
319,65535
319,65535
318,65535
319,65535
318,65535
320,65535
318,65535
318,65535
318,65535
321,65535
319,65535
319,65535
320,65535
319,65535
319,65535
319,65535
317,65535
317,65535
317,65535
315,65535
315,65535
314,65535
313,65535
313,65535
314,65535
314,65535
314,65535
315,65535
317,65535
317,65535
319,65535
319,65535
319,65535
321,65535
321,65535
320,65535
321,65535
320,65535
320,65535
319,65535
320,65535
319,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
320,65535
321,65535
321,65535
321,65535
322,65535
321,65535
325,65535
323,65535
323,65535
324,65535
322,65535
322,65535
322,65535
322,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
319,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
319,65535
320,65535
319,65535
319,65535
318,65535
318,65535
318,65535
318,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
318,65535
318,65535
319,65535
320,65535
320,65535
319,65535
320,65535
321,65535
320,65535
320,65535
321,65535
319,65535
319,65535
319,65535
319,65535
318,65535
319,65535
318,65535
318,65535
319,65535
319,65535
318,65535
318,65535
318,65535
318,65535
318,65535
317,65535
317,65535
317,65535
318,65535
318,65535
319,65535
319,65535
319,65535
320,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
318,65535
319,65535
318,65535
317,65535
316,65535
315,65535
315,65535
315,65535
314,65535
315,65535
313,65535
314,65535
315,65535
316,65535
318,65535
316,65535
318,65535
319,65535
318,65535
318,65535
318,65535
318,65535
318,65535
317,65535
316,65535
316,65535
316,65535
316,65535
315,65535
315,65535
315,65535
316,65535
316,65535
316,65535
316,65535
317,65535
317,65535
319,65535
319,65535
318,65535
319,65535
318,65535
317,65535
316,65535
315,65535
314,65535
314,65535
314,65535
313,65535
314,65535
313,65535
313,65535
314,65535
315,65535
316,65535
316,65535
316,65535
316,65535
316,65535
316,65535
316,65535
317,65535
317,65535
316,65535
318,65535
317,65535
316,65535
315,65535
316,65535
315,65535
316,65535
316,65535
317,65535
317,65535
317,65535
317,65535
318,65535
318,65535
318,65535
317,65535
317,65535
316,65535
317,65535
316,65535
316,65535
317,65535
317,65535
316,65535
318,65535
318,65535
318,65535
317,65535
319,65535
319,65535
320,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
319,65535
318,65535
317,65535
317,65535
316,65535
317,65535
316,65535
316,65535
318,65535
318,65535
317,65535
319,65535
318,65535
319,65535
319,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
322,65535
320,65535
322,65535
321,65535
322,65535
322,65535
322,65535
323,65535
323,65535
322,65535
322,65535
322,65535
322,65535
322,65535
322,65535
322,65535
323,65535
322,65535
323,65535
322,65535
322,65535
322,65535
321,65535
322,65535
322,65535
321,65535
322,65535
321,65535
321,65535
321,65535
320,65535
321,65535
319,65535
319,65535
318,65535
318,65535
318,65535
318,65535
318,65535
319,65535
318,65535
318,65535
319,65535
317,65535
318,65535
317,65535
318,65535
319,65535
318,65535
319,65535
319,65535
319,65535
320,65535
320,65535
319,65535
319,65535
319,65535
318,65535
318,65535
318,65535
318,65535
318,65535
319,65535
319,65535
319,65535
320,65535
320,65535
319,65535
319,65535
319,65535
320,65535
320,65535
320,65535
320,65535
319,65535
319,65535
322,65535
321,65535
321,65535
323,65535
322,65535
322,65535
322,65535
322,65535
323,65535
323,65535
324,65535
323,65535
324,65535
324,65535
324,65535
324,65535
324,65535
323,65535
322,65535
322,65535
322,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
320,65535
320,65535
321,65535
320,65535
321,65535
320,65535
320,65535
321,65535
321,65535
321,65535
319,65535
319,65535
319,65535
319,65535
317,65535
316,65535
317,65535
316,65535
316,65535
316,65535
316,65535
316,65535
316,65535
317,65535
315,65535
315,65535
317,65535
316,65535
317,65535
317,65535
317,65535
318,65535
319,65535
319,65535
318,65535
319,65535
319,65535
320,65535
319,65535
318,65535
319,65535
319,65535
319,65535
319,65535
319,65535
318,65535
320,65535
320,65535
319,65535
319,65535
318,65535
319,65535
319,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
322,65535
322,65535
322,65535
322,65535
321,65535
321,65535
321,65535
321,65535
321,65535
320,65535
321,65535
321,65535
321,65535
320,65535
319,65535
321,65535
322,65535
322,65535
322,65535
322,65535
322,65535
322,65535
322,65535
322,65535
322,65535
321,65535
321,65535
321,65535
321,65535
320,65535
319,65535
318,65535
319,65535
318,65535
319,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
320,65535
319,65535
319,65535
320,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
318,65535
317,65535
317,65535
316,65535
317,65535
316,65535
316,65535
316,65535
315,65535
315,65535
314,65535
314,65535
315,65535
314,65535
315,65535
315,65535
314,65535
315,65535
315,65535
317,65535
317,65535
317,65535
318,65535
318,65535
318,65535
318,65535
318,65535
317,65535
317,65535
317,65535
317,65535
317,65535
316,65535
316,65535
315,65535
316,65535
316,65535
315,65535
316,65535
316,65535
316,65535
317,65535
316,65535
316,65535
317,65535
318,65535
318,65535
318,65535
319,65535
319,65535
320,65535
320,65535
319,65535
321,65535
321,65535
322,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
321,65535
321,65535
320,65535
320,65535
320,65535
319,65535
319,65535
318,65535
317,65535
317,65535
317,65535
316,65535
317,65535
317,65535
318,65535
317,65535
316,65535
317,65535
317,65535
318,65535
318,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
318,65535
318,65535
317,65535
316,65535
316,65535
316,65535
316,65535
316,65535
317,65535
318,65535
318,65535
318,65535
317,65535
317,65535
317,65535
317,65535
317,65535
316,65535
316,65535
316,65535
316,65535
316,65535
317,65535
316,65535
316,65535
316,65535
317,65535
316,65535
316,65535
316,65535
317,65535
317,65535
317,65535
317,65535
318,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
316,65535
317,65535
318,65535
316,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
316,65535
317,65535
316,65535
317,65535
317,65535
318,65535
319,65535
318,65535
319,65535
319,65535
320,65535
320,65535
321,65535
321,65535
322,65535
321,65535
321,65535
323,65535
322,65535
322,65535
323,65535
322,65535
322,65535
322,65535
323,65535
322,65535
323,65535
323,65535
323,65535
325,65535
323,65535
323,65535
323,65535
322,65535
322,65535
322,65535
321,65535
321,65535
321,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
318,65535
318,65535
317,65535
318,65535
318,65535
318,65535
319,65535
319,65535
320,65535
320,65535
319,65535
319,65535
319,65535
319,65535
317,65535
317,65535
317,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
319,65535
319,65535
320,65535
320,65535
319,65535
320,65535
320,65535
320,65535
319,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
321,65535
322,65535
322,65535
322,65535
322,65535
323,65535
322,65535
322,65535
322,65535
322,65535
322,65535
321,65535
322,65535
322,65535
322,65535
324,65535
323,65535
323,65535
322,65535
322,65535
322,65535
322,65535
321,65535
321,65535
321,65535
320,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
322,65535
321,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
319,65535
319,65535
318,65535
318,65535
318,65535
316,65535
316,65535
316,65535
316,65535
316,65535
317,65535
316,65535
317,65535
316,65535
316,65535
316,65535
316,65535
316,65535
316,65535
316,65535
316,65535
316,65535
317,65535
317,65535
317,65535
317,65535
318,65535
318,65535
318,65535
318,65535
317,65535
317,65535
318,65535
319,65535
320,65535
318,65535
319,65535
317,65535
317,65535
317,65535
317,65535
317,65535
316,65535
317,65535
317,65535
317,65535
316,65535
317,65535
318,65535
319,65535
319,65535
320,65535
320,65535
321,65535
321,65535
321,65535
321,65535
322,65535
323,65535
321,65535
322,65535
321,65535
320,65535
321,65535
321,65535
320,65535
322,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
322,65535
320,65535
322,65535
321,65535
321,65535
321,65535
321,65535
321,65535
320,65535
320,65535
319,65535
319,65535
318,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
319,65535
318,65535
317,65535
319,65535
317,65535
317,65535
317,65535
317,65535
316,65535
316,65535
315,65535
315,65535
314,65535
314,65535
314,65535
313,65535
314,65535
314,65535
314,65535
315,65535
315,65535
316,65535
316,65535
317,65535
318,65535
318,65535
318,65535
319,65535
318,65535
319,65535
318,65535
319,65535
319,65535
320,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
322,65535
322,65535
322,65535
321,65535
321,65535
321,65535
320,65535
322,65535
321,65535
320,65535
321,65535
320,65535
320,65535
320,65535
320,65535
320,65535
321,65535
321,65535
321,65535
321,65535
321,65535
322,65535
321,65535
322,65535
322,65535
323,65535
323,65535
323,65535
322,65535
321,65535
322,65535
322,65535
322,65535
320,65535
321,65535
319,65535
318,65535
319,65535
317,65535
317,65535
317,65535
317,65535
317,65535
316,65535
317,65535
317,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
317,65535
317,65535
316,65535
318,65535
317,65535
316,65535
317,65535
315,65535
315,65535
316,65535
315,65535
316,65535
316,65535
316,65535
316,65535
316,65535
316,65535
315,65535
316,65535
316,65535
315,65535
315,65535
314,65535
315,65535
315,65535
316,65535
316,65535
318,65535
317,65535
317,65535
318,65535
317,65535
317,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
318,65535
319,65535
319,65535
319,65535
320,65535
321,65535
321,65535
321,65535
323,65535
324,65535
323,65535
324,65535
325,65535
321,65535
322,65535
321,65535
321,65535
320,65535
320,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
320,65535
321,65535
321,65535
322,65535
323,65535
323,65535
324,65535
324,65535
325,65535
323,65535
323,65535
322,65535
320,65535
318,65535
318,65535
317,65535
317,65535
316,65535
316,65535
316,65535
317,65535
318,65535
318,65535
318,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
319,65535
320,65535
321,65535
319,65535
320,65535
321,65535
319,65535
319,65535
318,65535
318,65535
319,65535
318,65535
319,65535
318,65535
319,65535
319,65535
319,65535
319,65535
319,65535
320,65535
320,65535
320,65535
319,65535
319,65535
319,65535
320,65535
320,65535
320,65535
321,65535
322,65535
322,65535
322,65535
321,65535
321,65535
322,65535
322,65535
323,65535
321,65535
321,65535
322,65535
321,65535
322,65535
322,65535
321,65535
322,65535
323,65535
322,65535
322,65535
322,65535
323,65535
322,65535
321,65535
321,65535
321,65535
321,65535
320,65535
320,65535
319,65535
320,65535
320,65535
320,65535
320,65535
321,65535
322,65535
322,65535
322,65535
322,65535
321,65535
321,65535
321,65535
321,65535
321,65535
320,65535
322,65535
321,65535
320,65535
321,65535
320,65535
319,65535
319,65535
318,65535
319,65535
318,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
317,65535
318,65535
318,65535
318,65535
319,65535
319,65535
320,65535
320,65535
319,65535
321,65535
319,65535
319,65535
318,65535
318,65535
318,65535
317,65535
317,65535
316,65535
317,65535
317,65535
316,65535
317,65535
317,65535
318,65535
319,65535
319,65535
318,65535
318,65535
319,65535
318,65535
319,65535
319,65535
317,65535
319,65535
317,65535
316,65535
317,65535
317,65535
318,65535
318,65535
318,65535
318,65535
318,65535
319,65535
319,65535
319,65535
319,65535
319,65535
320,65535
319,65535
319,65535
318,65535
318,65535
318,65535
320,65535
319,65535
319,65535
319,65535
318,65535
318,65535
318,65535
318,65535
319,65535
319,65535
319,65535
319,65535
319,65535
320,65535
320,65535
321,65535
321,65535
321,65535
321,65535
323,65535
322,65535
323,65535
321,65535
323,65535
325,65535
324,65535
325,65535
325,65535
323,65535
323,65535
